,Unnamed: 0,reviews,polarity,tags
520,520,flew back abu dhabi world traveller plus seat uncomfortable warrant price tag seat seat cushioning terrible zero feeling comfort got sleep snack served take quite tasty breakfast dismal tasteless much interaction crew seemed friendly enough would travel british airways cabin really worth price tag,-0.13611111111111113,Negative
521,521,flew london heathrow abu dhabi honestly really good legroom great crew excellent looked us superbly food drinks bang vegas april nowt wrong airline,0.6,Positive
522,522,johannesburg amsterdam via london many delayed departures announced flight cancelled rescheduled depart following night 8pm following night 7 30 pm announced delays due technical fault reported 24 hours previously finally departed 10pm consequences missed connecting flight amsterdam also pay show hotel amsterdam trying claim charge ba declined offered pay taxi arrived amsterdam 30 hours later really annoyed us lack communication disorganized manner events mishandled board crew really nice getting new hope shattered terrible food board entertainment outdated connecting ba flight back home thing arrival delayed disembarking,-0.05297202797202798,Negative
523,523,dubai london heathrow flew a350 one first trips flying multi segment trip tried sq business class ek business class sadly old ba business class aging b777 overnight trips new business suite offering ba best business class experienced ba gold card holder experience outstanding first lounge dxb good plenty seating good choice drinks food choice lounge limited issue board new suite comfortable great nights sleep closed door making difference getting full six hours bed comfortable food choices limited soup sandwiches although suit timing flight would say excellent serious business product night time business travellers whether works leisure travellers want wow rather sleep daytime travellers know certainly could work effectively suite downside ife still rubbish relation rest product,0.357310114128296,Positive
524,524,istanbul new york via london literally worst experience tried airline first definitely last time go customer service hiring department scratch,-0.1534090909090909,Negative
525,525,yesterday husband decided come home rome earlier scheduled time 8pm rang ba london customer service adviser helpful reassuring able change flight time 3pm without pay extra onboard flight steward gave hot water milk used preferred decaf tea charge waiting get plane wonderful conversation ba staff pleasant love flying ba continue booked flight ba next year thank taking good care us sat much appreciate excellent service,0.44393939393939397,Positive
526,526,flight london athens british airways one worst experiences new slim seats uncomfortable spend flight sadly next day well pain screens flight info gone frills airline become bad quality budget airline sad avoid,-0.3662337662337662,Negative
527,527,short 45 minute flight north south british airways lounge lhr also ncl busy shortage seats gates departures arrivals conveniently placed near airport exits seats flight comfortable schedule perfectly time,0.26666666666666666,Positive
528,528,calgary gothenburg via london british airways staff friendly helpful entertainment good food ok although salmon sandwich snack full plane first choice serve seats incredibly uncomfortable super narrow point sit arms crossed hit neighbours 9 hour flight painful paid extra leg room good still one uncomfortable long flights ever recommend short trips,0.08388888888888889,Positive
529,529,long time avoided taking british airways due poor past reputation yesterday traveled ba 34 kuala lumpur london heathrow boarded flight open mind 12 hours later disembarked feeling happy always good see airline make visible improvements deliver value customers praise due want congratulate ba pleasant experience flight departed time arrived half hour early crew professional everything smile made passengers feel welcomed plane pristine new delightful entertainment content food way expectations seasoned economy class traveler say enough say traveling ba,0.1580542264752791,Positive
530,530,austin london another pleasant flight ageing 747 horror discovering one us allocated centre seat meaning effectively sleeping next stranger kindly swapped seats could together couple centre seats really quite nice feel little world good flight time nice crew good expect,0.45458333333333334,Positive
531,531,london kuala lumpur better expecting reading reviews seats great service friendly leg less return areas need improvement 1 separate toilets economy 2 dedicated crew premium economy section rather added onto economy service 3 better 2nd meal main meal great noticeably premium however next meal breakfast bit afterthought would choose ba premium eco yes definitely,0.2975,Positive
532,532,wish could give zero booked flight newark madrid via london come find minimum layover time london 1 hr flight layover london 1hr5min british airways promised arriving departing terminals london total lie wife sprinting across airport getting aeroplane go security get side airport connection missed layover flight route reverse direction called ba hoping change return flights explained situation kept insisting since layover staggering 5 minutes london minimum 1hr layover threshold unable help way british airways far worst customer service ever experienced ryanair frills airline better customer service saying something never flying ba plan converting company away ba flights well warned stay away carrier costs prepared deal zero customer service case issues arise,-0.012499999999999983,Negative
533,533,one reasons traveled club class ba lounges get away usual airport chaos screaming children ba tell lounge kos airport limited seating noisy limited facilities sure spend much air tickets future warn limited facilities help flight delayed hour,0.03367346938775511,Positive
534,534,gatwick alicante outbound flight 23 sept gave ba almost 10 10 across board review invited complete return flight 26 sept different matter entering alicante airport boarding service comparison standard except vip lounge good travelling club europe advantages one check open passengers bag drop facilities facility print boarding passes invited board wait 20 minutes ramp let plane iberia factor honestly thought company plane everything went like clockwork,0.2333333333333333,Positive
535,535,ancouver london great flight superb a380 opinion comfortable quiet aircraft flying moment outstanding flight service crew attentive polite professional best british airways service food well average cabin though breakfast could better ife excellent seat comfortable good recline supplied decent plump cushion excellent quilted blanket enjoyable flight highly recommended,0.4709259259259259,Positive
536,536,gatwick alicante 3 5 hours 1 hour sitting tarmac knees rammed seat front room move travelled several airlines route last 12 months vueling airlines best seats stay away rest unless 5ft tall,0.3333333333333333,Positive
537,537,torrid experiences ba shy report flew yesterday heathrow austin great flight every way felt right feedback staff upstairs business class cabin frankly wonderful cheerful efficient calm could ask food pretty nice champagne lovely beds comfortable sleeping easy literally think real negatives luggage lockers quite small older model plane probably explains ba could deliver kind experience every occasion would world favourite airline sadly current ceo seem able inspire motivate staff consistently delightful perhaps moves expect something better although flight bit delayed departure arrives bang time entered literally empty immigration area met charming customs officer imagine ended giving us tourist tips ideas bars surreal anyone regularly travels states testify felt living truman show one point nicest possible way get good ole austin ba fly direct fantastic,0.3584183673469388,Positive
538,538,london heathrow austin british airways little bit like going back time fly upper deck 747 austin enjoyable flight taken long time quiet deck fantastic flight crew enough always smile arrived fresh 10 hours air time thoroughly enjoyed experience slight issue ife systems small overhead lockers plenty spare lockers ipads took,0.14305555555555557,Positive
539,539,actually fly pilot strike review poor service customers due fly days strike immediately tried rebook airline flew jersey course put air fares day question pay 110 return flight cancelled ba flight refunded 159 187 paid 28 difference picking seats consider part cost flight refunded everything fault striking completed complaint form month ago never responded 2 weeks ago phoned customer service line person spoke said would refund 28 never received refund,0.21250000000000002,Positive
540,540,start journey back efl inauspicious hundreds delayed stranded passengers crammed departure lounge awaiting flights airlines ba weather uk plus air traffic control issues meant departure delayed 90 minutes airborne refitted a320 complete nice fresh leather smell cabin crew ce friendly efficient food including cod dish quite reasonable interesting note refit extended toilet looking distinctly worse wear big plus flight first wifi actually worked quite fast although cost 4 99 hour use thought meant free business class passengers evidently landing made time parked right middle nowhere backlog flights however ba laid separate bus ce passengers airport 30 minutes later bad,0.09136904761904763,Positive
541,541,chicago zurich via london delays delays flight supposed depart 8 30 pm chicago time scheduled 9 40 pm waited long time airport finally 10 pm managed board a380 first time legroom horrible ife completely unfunctional food served taxi technical problem occurred returned gate end plane took 12 chicago time arrived london heathrow 2 pm wait 3 hours boarding another 30 minutes delayed flight arrived zurich old a319 9 30 pm zurich time instead original 3 30 pm stressful least staff nice,0.007499999999999984,Positive
542,542,glasgow london smooth flight departure arrival time boarding quick seat ok although pre ordered vegetarian option caterer provided said flight attendant quickly solved issue food good wine french bourgogne also surprisingly good flight attendant professional polite attentive detail great flight,0.3888888888888889,Positive
543,543,booked flight week ba strike mistakingly thinking strike would ended two days flew fact day apprehensive would operate check security clearance t5 took 15 minutes personally like self service bag tag drop ba operate one 100 confident everything correctly boarding new fare group system 1 5 depends much one paid ticket fan possibly due previous day strike need accommodate passengers canceled flights aircraft large a321 boarding however smooth board virtually full cabin clean eurotraveller seats comfortable offer sufficient leg room 1m 79cm knees touch seat front departure 15 minutes behind scheduled departure time flight 3 cabin staff euro traveller cabin believe 2 club cabin efficient friendly one wait 30 minutes take purchase refreshments full flight shame though ba gone frills line charge food drinks describe full service airline landing tegel 30 minutes ahead schedule pleasant flight value good combined hotel booking tegel bit hassle 2 border police carrying immigration controls 200 passengers end airbridge 30 minute wait luggage ba fault,0.2578813343519226,Positive
544,544,even rate 1 10 2 x business class passengers booked via business 1 bag lost transit ground crew mxp rude dismissive unhelpful unable locate missing bag waited next flight arrive still bag decided cut short trip bag contained essential meds ok lesson learnt hard way due ob booking ba customer services unwilling flexible change tickets resulting full fare tickets purchased return apparently bag arrived 24hrs later back uk despite ba website showing transit lhr mxp 8 days numerous lengthy calls customer service proved fruitless passed one department another cut email ceo director brand customer experience received call global engagement executive team offering 100 e voucher abysmal customer services wonder reputation tatters never fly ba,-0.05729166666666667,Negative
545,545,flying london city geneva plus embraer e190 jet comfortable interior plenty leg room economy seat ba offers basic frills service different budget airline yet charges full service prices,0.16999999999999998,Positive
546,546,los angeles istanbul via london flight london istanbul like coach tv small leg room transatlantic business seats narrow mine become complete bed food average heathrow ba business lounge cramped tasteless dirty lounge took us 25 min find two chairs seat food awful service even worst wanted change departure date days pay penalty 500 plus fee change ended paying 800 per person addition fare already paid,-0.4625,Negative
547,547,phoenix tel aviv via london return london phoenix nightmare want everyone know sent complaint 3 times one talk something used,-0.3,Negative
548,548,london kefalonia t5 galleries lounge showing age packed 9 30 saturday boarding standard groups meant waiting 15 minutes queue 10 minutes bridge flight deck informed us waiting stand 1 hr 20 minutes departure slot air cabin crew delivered usual club europe experience mediocre best fortunately arrival 45 minutes late kefalonia airport 30 minutes later overall typical ba experience lacklustre best,0.11833333333333333,Positive
549,549,london dublin never choice fly british airways never fly supposed fly american airlines usa dublin connecting flight origin city chicago unfortunately first flight delayed due weather caused miss flight chicago dublin put flight london instead run finally made chicago bag make flight flew british airways london dublin told file lost baggage claim ba told bag would transferred american ba arrived dublin using american baggage tracking system able confirm bag arrived day around noon saturday writing review following sunday bag still possession ba customer service terrible someone tells one time wait patient going lose bag sitting airport city day get talk serious frustration know airline fault delay difference called american rep everything could find status bag even though baggage claim desk closed called still tried call internal number see anyone still around unfortunately get hold anyone left message told exactly could call call next morning receive level service ba even asked could call airport told authorized call airports world authorized call baggage department thrilled either airline least american made attempt help ruined first three days trip planned two years check bag lost delayed expect help flew ba tip dealing lost delayed bag country live call generic customer service number website would normally use dig around see find number airport flew get lot information assistance way,0.033725182863113906,Positive
550,550,hong kong london email 25th august advising us flight cancelled hours spent hold never speaking anyone total awful nightmare email 6 00pm saying must delighted find flight cancelled slots elemis salon already booked massages available first class arriving hk airport return journey struggling even get pavement inside terminal tell us print proof travel wait ages ba open check desk pretty average food service qantas lounge broken screen seat 59a would stay position without wedging unusable constant interruptions flight partner large passenger climbing ghastly sweet sour chicken main course made send tray away eat leaving flight cheapest goodies bag broken zip suitcase last plane already ba desk reported eventually turned conveyor belt first class hk good business class experience return flight business class word poor plane tired ife faulty poor food journey saved quality staff lovely give rubbish tools serve rubbish night term pantry offering total joke ba exec card holder since ever seen decline service level certainly value money get club class experience flight home,-0.00018315018315019638,Negative
551,551,gatwick seville son girlfriend proceeded drop hand luggage member staff insisted making pay 50gbp one suitcases 4cm oversize insisted hand luggage staff said pay would lose flight,0.0,Neutral
552,552,london abuja flight full aircraft older version 777 200 evening meal served ordinary arrived less time dodging thunderstorms near abuja return flight delayed pilot strike meant aircraft parked lagos flown back abuja 2 hour delay flight supposed 8 departure airport side sense tell us herded gate area food facility waited flight crew also herded gate area crew outward flight plane also long foodless wait quite chatty boat flight totally full flights previous days cancelled breakfast served evidence standard meals improved scrambled egg lump tasteless yellow full credit crew cheerful efficient spite delays etc aircraft clean old heel carpet seat front ripped floor visible,0.059375,Positive
553,553,london bangkok awful plane seats ok going coming back seemed like bar going across bottom back part seat really uncomfortable meals fine alas last meal served hour landing rushed main problem entertainment small scratched screen 15 films rubbish took 2 hours get screens actually work plane looks old tired pleasure travel plane,-0.10512820512820513,Negative
554,554,belfast san francisco via london check belfast city fast trouble free security completed minutes queues mention boarding direct business lounge time departure full breakfast service carried including hot towels hot breakfast tea coffee along drinks bar request galleries lounge terminal 5 heathrow busy limited seats available boarding second flight began time departure swift inflight service top notch capable crew looking customers upper deck professional discrete manner food plentiful tasty entertainment perfectly adequate seat comfort fine complaints flight would recommend british airways,0.18492063492063496,Positive
555,555,london gothenburg ba getting lot bad press deservedly present strikes glitches baggage problems however extreme cases always highlighted two recent flights ba happy flight gothenburg a319 100 pushed back 25m late due potential technical issue soon resolved arrived got 15m behind schedule good crew safety announcement video hoot return lhr a320 232 time departure early arrival t5 good crew flying ba december strikes permitting still recommended national carrier,0.04642857142857143,Positive
556,556,orlando gatwick terrible flight experience bed bugs old club world seats missed meals poor service complaints outsourced german company even part ba fly ba club world waste money,-0.11666666666666665,Negative
557,557,mahe stockholm via london checked online flight bag drop met rude lady first class check process took 20 minutes know apology boarding time welcome especially friendly pointing direction go club europe cabin felt claustrophobic window seat csm never came say hello service pretty basic ok meals self service drink service ask flight stockholm purser introduced emerald members service limited due strike next day friendly seating terrible a320 tight,0.03571428571428571,Positive
558,558,glasgow tampa via gatwick early morning flight glasgow gatwick flight dud take 6 45 boarded doors closed 6 30 bug depart till 7 10 due gatwick busy smooth flight gatwick tampa according manage booking aircraft changed 2 days prior departure boarding told world traveller plus seats upgraded club world pleasant surprise 777 refurbished extra space good staff efficient pleasant downside main meal would original seats main courses liking afternoon tea good thank ba experience,0.2821428571428571,Positive
559,559,orlando gatwick travelling home extremely disappointing aircraft dirty drink stains side cabin remains chewing gum seatbelt aircraft aisle narrow walk sideways prevent bumping passengers aircraft broken toilet lights could turned night flight part cabin illuminated made sleep difficult breakfast garlic cream cheese croissant tasted revolting highly processed cereal bar one drinks run made standards ba plummeted since last flew seven years ago shame hope management looking reviews improve service,-0.2716666666666666,Negative
560,560,london abu dhabi daytime flight london good flight food excellent economy particularly view etihad disastrous changes food service children meals excellent entertainment system great good selection makes big difference entertainment system board turn plane reached gate especially flying children etihad cabin crew good economy 787 cramped probably worse many good value flight especially carrier abu dhabi etihad,0.36904761904761907,Positive
561,561,london st petersburgh huge disappointment ba business class service european routes seat pitch reduced 30 last years 34 expense passenger comfort seat width economy empty middle seat food half empty plates representing deli experience leaving hungry three options offered two already stock stranded least favourable unhealthy food option avoid club europe worth money,-0.08787878787878788,Negative
562,562,sydney london via singapore british airways made mistake ordering vegetarian meals flight food horrendous served indistinguishable uniform mass appeared mashed overcooked potatoes maybe vegetables sure one meal ice cold frittata sandwich clearly heated latter took one bite continue better meals economy class airlines seat nothing write home noticeably comfortable compared economy class price difference match course service lacking quite perfunctory available plus side glad shared toilets business premium economy class front cabin instead walk way back plane like flights paid flight wifi hour disconnected 40 minutes longer able use reasonable price speed,0.20833333333333334,Positive
563,563,london johannesburg british airways one commercial carriers world charges exorbitant amount fees booking travel addition want ensure spouse sit together flight need pay high price secure seat assignments said 2018 wife made reservations ba fly johannesburg london african adventure october specifically 10 31 yes day called brexit made reservations dates set considering ba pilots called three pilot strikes september 2019 coupled brexit decided change flight plan want risk missing connection good news close 800 fees two business class tickets refunded changed flights another carrier american airlines advantage bad news 220 00 pay reserve seats refunded called ba request refund agent supervisor told policy refund seat reservation expenses feeling love writing missive warn anyone traveling abroad fly british airways outstanding carriers charge nearly high fees charge reserving seats advance instead ba changed booking 10 30 etihad airways abu dhabi customer service outstanding fees lower yes charge peace mind wife travel next entering travel september 2019 option future travel request refund comes two months advance planned flight airline policy review lets buyer beware,0.20111111111111113,Positive
564,564,say travelling club europe waste money food better economy food past seats economy although get middle tray probably worst cabin full lot arrogant people thought economy somehow made worthy people might british trait travelled business class airlines experience,-0.03333333333333333,Negative
565,565,stress free journey 8 yr old autistic son 6 yr old girl chennai london british airways chennai ground service manager recogonised sunflower lanyard came forward help throughout services right pushing trolley screening luggage checking security without much stress finally boarding aircraft second person stunned service glad know recognise respect help us hidden disability making journey really really smooth thank much inside aircraft crew members come forward asked need help another member congratulate wearing lanyard first person see lanyard even use disabled way clear immigration heathrow airport happy say trip kids really smooth ba heathrow airport happyautism thank,0.17605820105820105,Positive
566,566,edinburgh kuala lumpur via london returned kl extended visit uk seeing family friends return flight ba033 heathrow kuala lumpur monday 26th august 2019 21 10 greeted delightful air hostess whose name quite catch point wish make looked well flight exceptional really made journey one best board experiences,0.7166666666666666,Positive
567,567,supposed fly london city amsterdam 24 7 business class lcy early pm flight appeared cancelled state confusion broke airport people trying find alternatives however managed rebooked later flight busy day waited hours airport new flight displayed delayed 45mins delay kept increasing flight ultimately scheduled depart 10pm kept waiting flight eventually ended cancelled well result half day wasted lcy feel ba punctuality quality customer service declining significantly lately delays cancellations happen however flying ba 30 times year flights delayed abnormally high lately especially amsterdam germany also customer service seems minimum care proposition provide strictly required law customers complain taking long possible genuinely makes feel worthless customer whether frequent flyer,0.01748106060606059,Positive
568,568,purchased ticket dublin mauritius british airways 23 feb 2019 day travel hours departure time realized would able make got touch british airways twitter advising cancellation arrived home asked officially cancel ticket issue refund understood ticket non refundable one says ticket surcharges taxes airport fees would refundable amounted least 250 euro however airline refunded pitiful 50 euro trying speak british airways twitter many times past months never responded positively insisting right thing position would change british airways dishonest avoided,0.060271546635183,Positive
569,569,london shanghai concorde room heathrow terminal 5 amazing dinner experience great food delicious however first galleries overcrowded buffet bad plane crew friendly nice dinner service finished 1 hour take food okay bed made dinner comfortable perhaps best entertainment system good airlines like qatar airlines emirates overall journey great,0.48653846153846164,Positive
570,570,often flown british airways considered good airline however customer service fallen level must say terrible problems good airline problems able get help recently flew london chicago erroneously cancelled seats although checked 5 hours flight downgraded seat put plane lost luggage 15 days things happen customer service impossible use call almost always get message says busy phone automatically hangs send request help via website get robo generated message get back find status inquiry get looping set computer messages take airline customer service may important,0.02121212121212121,Positive
571,571,good morning would like write review british airways took write review took get happened feel way british airways behaved needs review valiant efforts last year went 9 year old son 80 year old friend new orleans london holiday life time pregnant time baby died holiday turmoil emotions regardless tried make holiday positive experience son friend carried wanting go home treatment needed take place england somehow missed flight back excuse realised complete state break rang ba sobbed phone beyond amazing arranged flight back home day without extra cost sat together able fly home day hospital day afterwards customer service outstanding compassionate helpful ask penny return flights beyond grateful help ever fly ba long haul possible,0.22842712842712842,Positive
572,572,flight cancelled 3 days row flying thursday finally days hours arguing ba got flight saturday night swiss air hand actually fly time everything customer service customer relations terrible hours waiting phone answers email flights ba year delayed two months promised reimburse expenses pay penalty fine 700 first 10 days 21 bank days way passed anything else transferred money yet far nothing complaint turned caa danish aviation authority,0.03809523809523811,Positive
573,573,hong kong copenhagen via london whole experience nightmare wife wife lost luggage ever since first day journey 1st august two pieces luggage left heathrow airport ba staff took transit flight uk copenhagen went menzies cph filed repor stated missing report luggage found sent air b b house marstal cph 3rd august deliver hotel stayed cph found 4th august 2nd august found updated status missing luggage ba website showed one luggage found another one possible match therefore kept phoning emailing menzies staff urge send luggage house failed website status showed chose pick luggage airport preference failed change preference website preset system even changed latest delivery date 3th august 2020 instead 2019 could correct 3rd august menzies staff still failed deliver luggage us told decided pick airport unfortunately went cph airport 4th august told us already sent found luggage island marstal 4th apparently follow instructions sent wrong place wrong date asked us find luggage scanned possible match randomly trolleys outside office find one airport claimed sent island insisted possible match one incompetent even asked us complain ba push find baggage us believe baggage one sent island still missing staff messed confused bag really missing finally decided ask deliver luggage marstal airport send uk address next destination came back hotel evening 4th phoned menzies found luggage marstal sent back airport 8 pm 4th hence decided pick 5th august flew uk however came airport find luggage staff explain told us leave luggage sent airport 4th come would disappear 5th staff kept saying busy one time look baggage us service totally unacceptable spnet hours parking airport found got nothing imagine furious frustrated literally sick phoning menzies staff every day getting anywhere menzies staff asked us pressure ba turn pressure locate luggage ridiculous things us sure could something wife lost personal belongings since day 1 trip,-0.14437830687830686,Negative
574,574,london gatwick san jose costa rica similar experience outbound inbound sure plane gold card holder moment always chosen ba seriously considering 777 200 flew business dirty old flew family 5 business class 2 5 seats operate headphones socket jack operated screens ark crew always excellent ba ashamed charge business class rates experience told crew would contact tell would outcome issue heard date zip least better last year flying dc london seat recline even manual adjuster time least received avios customer service increasingly low cost feel,0.051515151515151514,Positive
575,575,inflight crew helpful polite caring though call flight service luxurious compared airlines quite pleasant food drink selection pretty basic however ground staff especially check counter dxb lost found london heathrow rude unhelpful forgot collect suit handed crew member time boarding upon approaching ba counter personnel willing help register lost found complain neither empathy willingness help,0.13333333333333333,Positive
576,576,toronto pisa british airways used wet leased air belgium plane crew board friendly helpful times struggled provide full dinner service speedily food excellent business class cabin comfortable weather related delay blocked arrival gate resulted short connection time lhr great surprise british airways waited us exit plane drove family 7 people ranging 3 62 years terminal 5 terminal 3 escorted us security brought us even departure gate onto flight pisa without transfer help would missed connection flight pisa time good crew good board catering arrived 15 minutes time,0.35208333333333336,Positive
577,577,good service board flight british airways lhr vce although flight 30 minutes delayed due aircraft change airbus a319 airbus a320 arrived slightly behind scheduled arrival time crew welcoming informative plane clean probably plane relatively new seat bad either quite good leg room one small issue could raise complimentary food beverage board pay use avios bad europe overall good experience board flight,0.05600233100233101,Positive
578,578,worst experience ever flying sufficient time chicago transfer bags american airlines aa verified delivered bags ba flight reached london bags arrive spent two days london without bags left earphone hard case plane lost found never answered file claim website horrible use file claim heard nothing return flight london newark baggage inspectors obviously opened suitcase never replaced lock experience like first vacation london would everything never fly british airways,-0.25416666666666665,Negative
579,579,london larnaca new a321neo 4 5 hour flight aircraft narrow food simple nothing worth spending money staff friendly spending money 5 hour flight small plane worth entertainment onboard small plane duration,0.05142045454545455,Positive
580,580,gatwick orlando excellent customer service arriving gatwick airport checking learn interpretation usa esta rules wrong would apply new esta valid duration trip took longer ba kept check open party member check staff came found terminal got bags checked boarding passes got us rushed waiting aircraft aircraft clean despite best efforts left time flight drinks served two food services towards end flight developed bad nose bleed stewardess attended kind caring despite best attempts bad passenger ba really came return journey went without hitch ba check orlando quick easy,0.21797979797979802,Positive
581,581,london munich plane a320 seat comfortable airlines a320 comfortable headrest made leather enough legroom however free food drinks provided,0.30000000000000004,Positive
582,582,london glasgow ba customer service unquestionably least helpful least accommodating least friendly least responsive called service available clearly train staff multitude ways frustrate customers try avoid airline point,-0.046428571428571416,Negative
583,583,seating configuration meant packed like sardines seats aging uncomfortable forward backward configuration stupid seen cabin 8 seats row 100 people packed crowded noisy cabin book specific seat pay extra try luck 24 hours ahead flight,-0.32499999999999996,Negative
584,584,problems airport vienna easy find british airways check desk flight time cabin crew kind flight pleasant also ordered tomato mozzarella flatbread delicious problem heathrow gate bridge malfunction wait hour aircraft airliner mistake enjoyed flight british airways,0.4666666666666667,Positive
585,585,malaga london heathrow shambolic airline rude incompetent iberia ground staff malaga ba sent warning 2 hour delay late boarding began sophisticated setup club europe meal remains big cutback 2017 despite ba claim cabin staff bored start despite 4 serving club cabin service poor arrived heathrow 23 45 sat waiting 10 mins ground staff show simply appalling trip truly ripped,-0.21250000000000002,Negative
586,586,sydney singapore extremely disappointed trip unable even track checked baggage found missing baggage carousel baggage premium handled business class happened even tell baggage loaded departure many important things checked baggage trip later affected us badly response far hotline provided always engaged,-0.14374999999999996,Negative
587,587,london heathrow inverness previously written review shockingly appalling experience ba far summer felt need update new review final flight home rebooked short notice cancellation wait day also cancelled due fault aircraft sat plane hour whilst crew waiting hear ground crew happening go eventually got plane utter chaos mixed messages given ground crew people given details rebooking others given nothing people sent texts rebooking options others including received nothing vouchers handed hotel accommodation shuttle bus hotels however people given one bus voucher meaning means return airport next day people rebooked flight two days time told return airport next morning anyway get refreshment accommodation vouchers utterly appalling hoping hope might make home today 3 days setting,-0.06294191919191919,Negative
588,588,heathrow glasgow flight delayed easier use train fly ba staff even get embarrassed anymore stand smiling offering apologies tired weary customers trouble operators case take leave tired disappointed paying hard earned salary terrible service,-0.32023809523809527,Negative
589,589,supremely awful experience beginning end flight vancouver delayed 4 hours due plane defect resolved previous day somehow attempt made make time told board problem delays baggage reclaim meant get vancouver airport midnight originally scheduled arrive 6 55pm affected camping trip booking could changed flight home marred massive queues baggage check plane due faults none communicated seated plane told could leave passenger information could get crew due faults inflight entertainment working nothing watch 9 hour flight food awful got choice one meal spent hours heathrow airport awaiting flight home inverness told text one hour departure cancelled queued hours get information someone rebooked flight 26 hours later without checking ok discovered day later handed boarding pass means missed trip friends edinburgh festival source hotel food etc reclaim expenses lot money coming account whilst wait seeing rebooked flight already delayed told customer service telling whether bags arrive wait baggage reclaim see flight information expect belongings back merely significant issues really shocked consistently terrible service provided massive fines data breaches fact ba seem quite consistent severe issues beyond comprehension still business,-0.15787037037037038,Negative
590,590,british airways flight brussels heathrow check problems hugely delayed flight pay premium prices average service need invest systems greatly game,-0.03749999999999998,Negative
591,591,london nice agree totally comments made michael croft review today flight nice cancelled result low cost unreliable system ba senior management likely celebrating somewhere managed cut costs handling situation heathrow despicable would think failures ba encounter days would got part act together make problem bolt blue clearly investing instead focussing cost cutting boost performance bonuses ceo go others top,0.13333333333333336,Positive
592,592,palma london heathrow british airways get away useless system presumably team staff management issues recur frequent basis time heads roll preferably ceo read fatuously stupid interview alex cruz talking children guiding future air travel man manage run airline properly 2019 let alone try make look eco friendly comments loyal customer 48 years seems ba slightest interest us pay full fares lows ba without complaint patience run,-0.04416666666666667,Negative
593,593,london city ibiza disappointing flights cancelled without explanation presumably striking staff turn trip ruined got replacement ticket different destination different week trip basic meal consisted two small shortbread biscuits british airways firmly bucket airlines easily beaten easyjet,-0.012962962962962966,Negative
594,594,london faro booked tickets family 7 two months flight british airways could enjoy quality service thought inbound flight seats booked paid quite high amount 7 seats row 2 3 outbound flight row 6 7 two weeks flight without warnings email british airways found seats moved unlucky 13 inbound 8 outbound split family quite far away apart well customer service hang us first time second phone call promised call back never ever pay 2000 difference good customer service british airways ever answer extremely upset seats given away someone else reason disappointed longer rely british airways,0.05653846153846153,Positive
595,595,calgary london staff high standards looked rushed polite look professional enough flight back london staff laughed chilled loudly back aircraft welcome snacks sat last row food choice ended chicken option sad staff care situation,0.06600000000000002,Positive
596,596,london heathrow sofia checked online went straight baggage drop quick worked well bag 25 kg maximum 23 kg take 2 kg went buy neck cushion went put make bags show passport go security daughter beeped big deal fast flight departing 1h 30m got drinks noticed gate announced early headed gate boarding began 20m later boarding fast sitting seats 33 def seats comfortable leather headrests a321 ife 1 hour delay bad airspace eventually took route little different instead going france switzerland etc went germany hungary etc food good expensive buy anything really food coming bulgaria views nice landing pretty good despite bump eventually got 1 hour late went home verdict british airways pretty good despite delay,0.14980158730158732,Positive
597,597,ce kuwait via london flight nice delayed plane 2 hours delayed heathrow 5 hours finally left plane information get another connecting flight since due delay miss pass immigration lasted 2 hours one desk piece paper number says complaints call us 3am one speak still bags grab taxi sleep ba provide hotel stay leave apartment 7 get next flight kuwait airways,0.11875,Positive
598,598,buenos aires london heathrow wife flew back argentina birthday trip made memorable air hostess amelia gave great service everyone friendly professional manner finding birthday came back complimentary drink personal birthday card trip left time arrived london early aircraft quite old found seats relatively comfortable entertainment standard especially size screen,0.1910714285714286,Positive
599,599,hong kong london heathrow long haul flight operated boeing 777 300er seat especially headrest quite comfortable legroom large little metal box seat negatively affects legroom films provided many see flight path personal television provide dinner breakfast quite abundant delicious,0.21767857142857144,Positive
600,600,happened great airline got heathrow 1 5 hours flight start queuing one point 2 operators 15 minutes 3rd appeared 45 minutes later ba guy asks vegas travellers asks us go toba different line rush things 1 operator line took another 20 minutes waited 1 hour tarmac missed slot due late boarding got las vegas waited baggage claim 40 minutes bag got ba desk told luggage missed plane 2 members staff bag claim tell us apology shrug shoulders day receive offers ba upgrade club class try least 10 times book website process speak ba 1st offer told offer finished despite web advertising get manager admits ba website worst advises keep trying book online return web accepts 2 bags stated web 0 bags ring ba say go airport speak member staff get vegas 3 hours early make sure plenty time sort find ba staff available whole airport 2 hours flight useless organisation must state staff plane good,0.03833333333333333,Positive
601,601,london heathrow malaga business class full large club europe cabin morning flight held airbridge 15 mins boarding word reason boarding 2 cabin staff entrance stood chatting amongst totally ignored customers great start usual cabin service except staff slightest bit interested customer service paid premium business class realised waste money breakfast standards full english charter flight standard despite ba shout gone considerable cost cutting ba perform well good day seems cabin service getting less consistent day staff preparing go strike well since attitude displayed male cabin staff quite offensive arabic customers front shocker,0.11235119047619047,Positive
602,602,flying ba delhi economy original flight swissair cancelled 777 aircraft looking old economy class seat small fairly cramped inflight entertainment shown small screens films ok music selection dire make sure bring noise cancelling headphone food ok flight pretty much leave arrive time allowing rerouting around pakistani airspace,0.2625,Positive
